2.600000000000000089e+00,9.400000000000000355e+00,-1.000000000000000000e+00
2.600000000000000089e+00,1.050000000000000000e+01,-1.000000000000000000e+00
2.600000000000000089e+00,1.150000000000000000e+01,-1.000000000000000000e+00
2.700000000000000178e+00,8.000000000000000000e+00,-1.000000000000000000e+00
2.700000000000000178e+00,9.000000000000000000e+00,-1.000000000000000000e+00
2.700000000000000178e+00,9.599999999999999645e+00,-1.000000000000000000e+00
2.700000000000000178e+00,9.599999999999999645e+00,-1.000000000000000000e+00
2.700000000000000178e+00,9.800000000000000711e+00,-1.000000000000000000e+00
2.700000000000000178e+00,1.040000000000000036e+01,-1.000000000000000000e+00
2.700000000000000178e+00,1.109999999999999964e+01,-1.000000000000000000e+00
2.700000000000000178e+00,1.200000000000000000e+01,-1.000000000000000000e+00
2.700000000000000178e+00,1.250000000000000000e+01,-1.000000000000000000e+00
2.799999999999999822e+00,9.099999999999999645e+00,-1.000000000000000000e+00
2.799999999999999822e+00,1.000000000000000000e+01,-1.000000000000000000e+00
2.799999999999999822e+00,1.019999999999999929e+01,-1.000000000000000000e+00
2.799999999999999822e+00,1.140000000000000036e+01,-1.000000000000000000e+00
2.799999999999999822e+00,1.200000000000000000e+01,-1.000000000000000000e+00
2.799999999999999822e+00,1.330000000000000071e+01,-1.000000000000000000e+00
2.799999999999999822e+00,1.350000000000000000e+01,-1.000000000000000000e+00
2.899999999999999911e+00,9.400000000000000355e+00,-1.000000000000000000e+00
2.899999999999999911e+00,1.009999999999999964e+01,-1.000000000000000000e+00
2.899999999999999911e+00,1.059999999999999964e+01,-1.000000000000000000e+00
2.899999999999999911e+00,1.130000000000000071e+01,-1.000000000000000000e+00
2.899999999999999911e+00,1.180000000000000071e+01,-1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+01,-1.000000000000000000e+00
3.000000000000000000e+00,1.040000000000000036e+01,-1.000000000000000000e+00
3.000000000000000000e+00,1.059999999999999964e+01,-1.000000000000000000e+00
3.000000000000000000e+00,1.159999999999999964e+01,-1.000000000000000000e+00
3.000000000000000000e+00,1.219999999999999929e+01,-1.000000000000000000e+00
3.000000000000000000e+00,1.240000000000000036e+01,-1.000000000000000000e+00
3.000000000000000000e+00,1.269999999999999929e+01,-1.000000000000000000e+00
3.000000000000000000e+00,1.330000000000000071e+01,-1.000000000000000000e+00
3.000000000000000000e+00,1.380000000000000071e+01,-1.000000000000000000e+00
3.100000000000000089e+00,9.900000000000000355e+00,-1.000000000000000000e+00
3.100000000000000089e+00,1.150000000000000000e+01,-1.000000000000000000e+00
3.100000000000000089e+00,1.209999999999999964e+01,-1.000000000000000000e+00
3.100000000000000089e+00,1.250000000000000000e+01,-1.000000000000000000e+00
3.100000000000000089e+00,1.300000000000000000e+01,-1.000000000000000000e+00
3.100000000000000089e+00,1.430000000000000071e+01,-1.000000000000000000e+00
3.200000000000000178e+00,1.159999999999999964e+01,-1.000000000000000000e+00
3.200000000000000178e+00,1.190000000000000036e+01,-1.000000000000000000e+00
3.200000000000000178e+00,1.230000000000000071e+01,-1.000000000000000000e+00
3.200000000000000178e+00,1.300000000000000000e+01,-1.000000000000000000e+00
3.200000000000000178e+00,1.350000000000000000e+01,-1.000000000000000000e+00
3.200000000000000178e+00,1.359999999999999964e+01,-1.000000000000000000e+00
3.299999999999999822e+00,1.150000000000000000e+01,-1.000000000000000000e+00
3.299999999999999822e+00,1.200000000000000000e+01,-1.000000000000000000e+00
3.299999999999999822e+00,1.409999999999999964e+01,-1.000000000000000000e+00
3.299999999999999822e+00,1.490000000000000036e+01,-1.000000000000000000e+00
3.299999999999999822e+00,1.540000000000000036e+01,-1.000000000000000000e+00
3.399999999999999911e+00,1.119999999999999929e+01,-1.000000000000000000e+00
3.399999999999999911e+00,1.219999999999999929e+01,-1.000000000000000000e+00
3.399999999999999911e+00,1.240000000000000036e+01,-1.000000000000000000e+00
3.399999999999999911e+00,1.280000000000000071e+01,-1.000000000000000000e+00
3.399999999999999911e+00,1.440000000000000036e+01,-1.000000000000000000e+00
3.500000000000000000e+00,1.169999999999999929e+01,-1.000000000000000000e+00
3.500000000000000000e+00,1.290000000000000036e+01,-1.000000000000000000e+00
3.500000000000000000e+00,1.559999999999999964e+01,-1.000000000000000000e+00
3.500000000000000000e+00,1.569999999999999929e+01,-1.000000000000000000e+00
3.500000000000000000e+00,1.719999999999999929e+01,-1.000000000000000000e+00
3.600000000000000089e+00,1.180000000000000071e+01,-1.000000000000000000e+00
3.600000000000000089e+00,1.330000000000000071e+01,-1.000000000000000000e+00
3.600000000000000089e+00,1.480000000000000071e+01,-1.000000000000000000e+00
3.600000000000000089e+00,1.500000000000000000e+01,-1.000000000000000000e+00
3.700000000000000178e+00,1.100000000000000000e+01,-1.000000000000000000e+00
3.799999999999999822e+00,1.480000000000000071e+01,-1.000000000000000000e+00
3.799999999999999822e+00,1.680000000000000071e+01,-1.000000000000000000e+00
3.899999999999999911e+00,1.440000000000000036e+01,-1.000000000000000000e+00
3.899999999999999911e+00,2.050000000000000000e+01,-1.000000000000000000e+00
